url,beds,baths,address,price,area,image_url,distance_from_northwestern_tech
https://www.zillow.com/homedetails/931-Forest-Ave-APT-2E-Evanston-IL-60202/2094982192_zpid/,1,1,"931 Forest Ave APT 2E, Evanston, IL 60202",1995,,https://photos.zillowstatic.com/fp/1281e5e67260170683a8ecc991c01659-p_e.jpg,1.579
https://www.zillow.com/b/918-reba-pl-evanston-il-5XjRZy/,1,1,"918 Reba Pl, Evanston, IL",1795,,https://photos.zillowstatic.com/fp/50479295689ebaf3d0e5dd6974bb6e5d-p_e.jpg,2.016
https://www.zillow.com/b/910-reba-pl-evanston-il-5XmCXp/,1,1,"910 Reba Pl, Evanston, IL",1795,,https://photos.zillowstatic.com/fp/ed20eb005429d81b56c1c092d4c4eed4-p_e.jpg,2.021
https://www.zillow.com/b/834-reba-pl-evanston-il-CnCBJz/,1,1,"828 Reba Pl, Evanston, IL",1795,,https://photos.zillowstatic.com/fp/b51fa8cdb2c7c11fd9598ccb7162e81f-p_e.jpg,2.008
https://www.zillow.com/homedetails/904-Seward-St-APT-3-Evanston-IL-60202/2120894007_zpid/,2,2,"904 Seward St APT 3, Evanston, IL 60202",2395,,https://photos.zillowstatic.com/fp/2eef740cf0c54f079811c51ed159c72a-p_e.jpg,2.079
https://www.zillow.com/b/1111-lake-st-evanston-il-5Y33d4/,2,1,"1111 Lake St, Evanston, IL",2295,,https://photos.zillowstatic.com/fp/095ddb2a9201441034fd7867cd121651-p_e.jpg,1.126
https://www.zillow.com/homedetails/1317-5-Oak-Ave-E3-Evanston-IL-60202/342625415_zpid/,1,1,"1317.5 Oak Ave #E3, Evanston, IL 60202",1895,,https://photos.zillowstatic.com/fp/34efab0f1eb0c4d92a3f9623d5b741a9-p_e.jpg,1.456
https://www.zillow.com/b/834-reba-pl-evanston-il-CnCBJz/,1,1,"834 Reba Pl, Evanston, IL",1795,,https://photos.zillowstatic.com/fp/400908c622df3c3801b64f18f47ce849-p_e.jpg,2.005
https://www.zillow.com/b/834-reba-pl-evanston-il-CnCBJz/,2,1,"834 Reba Pl, Evanston, IL",2150,,https://photos.zillowstatic.com/fp/400908c622df3c3801b64f18f47ce849-p_e.jpg,2.005
https://www.zillow.com/b/800-seward-st-evanston-il-9Vnqmb/,2,1,"800 Seward St, Evanston, IL",2195,,https://photos.zillowstatic.com/fp/d0797f20dd645dcc42dcbe3359dea064-p_e.jpg,2.059
https://www.zillow.com/homedetails/1452-Oak-Ave-2S-Evanston-IL-60201/2062964313_zpid/,2,1,"1452 Oak Ave #2S, Evanston, IL 60201",2295,,https://photos.zillowstatic.com/fp/630717548c2194e8ecce68d653f0d3a1-p_e.jpg,1.119
https://www.zillow.com/homedetails/916-Crain-St-APT-1-Evanston-IL-60202/2093126124_zpid/,2,1,"916 Crain St APT 1, Evanston, IL 60202",2995,,https://photos.zillowstatic.com/fp/c622a9af6f29986f7a84c337f4760eb5-p_e.jpg,1.374
https://www.zillow.com/homedetails/716-Reba-Pl-3S-Evanston-IL-60202/2062149430_zpid/,2,1,"716 Reba Pl #3S, Evanston, IL 60202",2000,,https://photos.zillowstatic.com/fp/c52d6d1b0d13f58bd6ac4a05a9f1d8c0-p_e.jpg,1.987
https://www.zillow.com/homedetails/914-Reba-Pl-APT-3-Evanston-IL-60202/2112301485_zpid/,1,1,"914 Reba Pl APT 3, Evanston, IL 60202",1695,,https://photos.zillowstatic.com/fp/64ae83b811d8485137e7c3060f77d02a-p_e.jpg,2.028
https://www.zillow.com/homedetails/1452-Oak-Ave-APT-2N-Evanston-IL-60201/2093225942_zpid/,2,1,"1452 Oak Ave APT 2N, Evanston, IL 60201",2295,,https://photos.zillowstatic.com/fp/b7a8320750db27951f716b4f744f55eb-p_e.jpg,1.119
https://www.zillow.com/homedetails/548-Sherman-Ave-1-Evanston-IL-60202/2070185329_zpid/,1,1,"548 Sherman Ave #1, Evanston, IL 60202",1795,,https://photos.zillowstatic.com/fp/0e4fdd982d4bcc6a2ad1921d269597ae-p_e.jpg,2.066
https://www.zillow.com/homedetails/1005-Dewey-Ave-Evanston-IL-60202/3540830_zpid/,4,2,"1005 Dewey Ave, Evanston, IL 60202",3300,1900,https://photos.zillowstatic.com/fp/d75c5d231f6d5f6db9f990424f3e6d3e-p_e.jpg,1.841
https://www.zillow.com/b/314-lee-st-evanston-il-5XjrXT/,2,1,"314 Lee St, Evanston, IL",2620,,https://photos.zillowstatic.com/fp/0f1d4c5e66a10d522f0cf8416cedf1dd-p_e.jpg,1.548
https://www.zillow.com/homedetails/1132-Maple-Ave-22-Evanston-IL-60202/462566476_zpid/,3,1,"1132 Maple Ave #22, Evanston, IL 60202",2745,,https://photos.zillowstatic.com/fp/d3e09ba7d324c8713866a0a57518b3de-p_e.jpg,1.414
https://www.zillow.com/homedetails/432-Elmwood-Ave-2-Evanston-IL-60202/3569283_zpid/,1,1,"432 Elmwood Ave #2, Evanston, IL 60202",1445,,https://photos.zillowstatic.com/fp/4c4e3dad1a7ac6e67ed7646630d5ad02-p_e.jpg,2.252
https://www.zillow.com/homedetails/618-Elmwood-Ave-APT-2-Evanston-IL-60202/89938449_zpid/,2,1,"618 Elmwood Ave APT 2, Evanston, IL 60202",2195,,https://photos.zillowstatic.com/fp/2b1e9c9956a25afb7a38a5d9f9adf9a4-p_e.jpg,2.015
https://www.zillow.com/homedetails/548-Elmwood-Ave-2-Evanston-IL-60202/2069238662_zpid/,2,1,"548 Elmwood Ave #2, Evanston, IL 60202",1825,,https://photos.zillowstatic.com/fp/5a95816dca03e9bb30daffc8ed008920-p_e.jpg,2.096
https://www.zillow.com/apartments/evanston-il/805-judson/5XjZHj/,2,1,"805 Judson Ave, Evanston, IL",2270,,https://photos.zillowstatic.com/fp/a26f331a22086cd069a2e6cf9c562eba-p_e.jpg,1.765
https://www.zillow.com/homedetails/927-Forest-Ave-APT-2E-Evanston-IL-60202/2094078761_zpid/,3,1,"927 Forest Ave APT 2E, Evanston, IL 60202",2395,,https://photos.zillowstatic.com/fp/ed331bb320008f0e1067d04485952b32-p_e.jpg,1.59
https://www.zillow.com/homedetails/1107-Lake-St-3S-Evanston-IL-60201/2063149307_zpid/,3,2,"1107 Lake St #3S, Evanston, IL 60201",2495,,https://photos.zillowstatic.com/fp/d6581c4d23e0064093ba3491e4c50fde-p_e.jpg,1.122
https://www.zillow.com/homedetails/2727-Central-St-APT-1S-Evanston-IL-60201/2086172100_zpid/,1,1,"2727 Central St APT 1S, Evanston, IL 60201",1695,,https://photos.zillowstatic.com/fp/76068ba659d8233c61a1f500369ade73-p_e.jpg,1.95
https://www.zillow.com/homedetails/854-Ridge-Ave-4-Evanston-IL-60202/2080093522_zpid/,3,2,"854 Ridge Ave #4, Evanston, IL 60202",2995,1600,https://photos.zillowstatic.com/fp/d8fccffb41b6c4fa91a1638e409395b0-p_e.jpg,1.769
https://www.zillow.com/homedetails/2122-Dewey-Ave-1-2-Evanston-IL-60201/2079471117_zpid/,3,2,"2122 Dewey Ave #1 & 2, Evanston, IL 60201",3288,1893,https://photos.zillowstatic.com/fp/28bd03ac83741a71ed7833f2fec69845-p_e.jpg,1.078
https://www.zillow.com/b/804-washington-st-evanston-il-CrCcVv/,2,1,"804 S Sherman Ave, Evanston, IL",1895,,https://photos.zillowstatic.com/fp/5a971cd02d753c1f0b253b8db859aabd-p_e.jpg,1.808
https://www.zillow.com/homedetails/736-Hinman-Ave-APT-2E-Evanston-IL-60202/3567250_zpid/,1,1,"736 Hinman Ave APT 2E, Evanston, IL 60202",2450,900,https://photos.zillowstatic.com/fp/67241f52184905018b323f7cd2df8c9b-p_e.jpg,1.825
https://www.zillow.com/homedetails/839-Mulford-St-APT-2-Evanston-IL-60202/2105459608_zpid/,1,1,"839 Mulford St APT 2, Evanston, IL 60202",1495,,https://photos.zillowstatic.com/fp/06142b5cccd3258268826435944a4292-p_e.jpg,2.448
https://www.zillow.com/homedetails/718-Reba-Pl-2N-Evanston-IL-60202/2077701401_zpid/,2,1,"718 Reba Pl #2N, Evanston, IL 60202",2195,,https://photos.zillowstatic.com/fp/c52d6d1b0d13f58bd6ac4a05a9f1d8c0-p_e.jpg,1.983
https://www.zillow.com/homedetails/1454-Oak-Ave-APT-3E-Evanston-IL-60201/2092697905_zpid/,1,1,"1454 Oak Ave APT 3E, Evanston, IL 60201",1895,,https://photos.zillowstatic.com/fp/6f10ec50dc78bf61540fa9deaa7f1995-p_e.jpg,1.115
https://www.zillow.com/homedetails/801-Monroe-St-APT-3-Evanston-IL-60202/2102539984_zpid/,2,1,"801 Monroe St APT 3, Evanston, IL 60202",2025,,https://photos.zillowstatic.com/fp/2863788cc8fbf1e737c2818bf1200c86-p_e.jpg,1.892
https://www.zillow.com/b/2151-ridge-ave-evanston-il-5Zqg5w/,3,1,"2151 Ridge Ave, Evanston, IL",2750,,https://photos.zillowstatic.com/fp/89eb062d4d4bdb448f171145951a19e6-p_e.jpg,0.582
https://www.zillow.com/b/2151-ridge-ave-evanston-il-5Zqg5w/,4,1,"2151 Ridge Ave, Evanston, IL",4600,,https://photos.zillowstatic.com/fp/89eb062d4d4bdb448f171145951a19e6-p_e.jpg,0.582
https://www.zillow.com/homedetails/822-Reba-Pl-APT-2N-Evanston-IL-60202/2063243898_zpid/,2,1,"822 Reba Pl APT 2N, Evanston, IL 60202",1695,,https://photos.zillowstatic.com/fp/e7c31b3f8f86f9414c8ba1a571bb03c0-p_e.jpg,2.009
https://www.zillow.com/homedetails/801-Case-St-APT-1-Evanston-IL-60202/2080439902_zpid/,2,1,"801 Case St APT 1, Evanston, IL 60202",1695,,https://photos.zillowstatic.com/fp/39be46d2869900d28ffa0e6039726e6b-p_e.jpg,2.487
https://www.zillow.com/homedetails/1456-Oak-Ave-APT-3N-Evanston-IL-60201/2083066906_zpid/,2,1,"1456 Oak Ave APT 3N, Evanston, IL 60201",2195,,https://photos.zillowstatic.com/fp/a6a167d53299ae63bd6426f83cdbacbe-p_e.jpg,1.109
https://www.zillow.com/homedetails/902-Reba-Pl-APT-2-Evanston-IL-60202/89930649_zpid/,2,2,"902 Reba Pl APT 2, Evanston, IL 60202",2295,,https://photos.zillowstatic.com/fp/078e31dfbd3e03b9b79a8fc63e66420b-p_e.jpg,2.007
https://www.zillow.com/b/945-judson-ave-evanston-il-5XjrXW/,2,1,"945 Judson Ave, Evanston, IL",2595,,https://photos.zillowstatic.com/fp/633ad1a093b10ec82a34463cde92ce51-p_e.jpg,1.552
https://www.zillow.com/b/558-elmwood-ave-evanston-il-CkZmtw/,2,1,"558 Elmwood Ave, Evanston, IL",1925,,https://photos.zillowstatic.com/fp/d48de3051da9451bc9413a93ade2e10b-p_e.jpg,2.078
https://www.zillow.com/homedetails/804-Washington-St-UNIT-3-Evanston-IL-60202/439576962_zpid/,2,1,"804 Washington St Unit 3, Evanston, IL 60202",2200,,https://photos.zillowstatic.com/fp/5a971cd02d753c1f0b253b8db859aabd-p_e.jpg,1.788
https://www.zillow.com/b/907-elmwood-ave-evanston-il-5XjM43/,0,1,"907 Elmwood Ave, Evanston, IL",1595,,https://photos.zillowstatic.com/fp/6ab024615b6d307a7a831ac0531536ff-p_e.jpg,1.683
https://www.zillow.com/homedetails/943-Judson-Ave-APT-2-Evanston-IL-60202/2116162753_zpid/,2,1,"943 Judson Ave APT 2, Evanston, IL 60202",2085,1100,https://photos.zillowstatic.com/fp/7f1c0b4e62efaad179e09fbcfcc155ef-p_e.jpg,1.559
https://www.zillow.com/apartments/evanston-il/1233-chicago-ave./5XknbV/,1,1,"1233 Chicago Ave, Evanston, IL",2500,,https://photos.zillowstatic.com/fp/aed8a5343429d4bd21c35b138b3dd54c-p_e.jpg,1.231
https://www.zillow.com/apartments/evanston-il/1233-chicago-ave./5XknbV/,2,1,"1233 Chicago Ave, Evanston, IL",1900,,https://photos.zillowstatic.com/fp/aed8a5343429d4bd21c35b138b3dd54c-p_e.jpg,1.231
https://www.zillow.com/apartments/evanston-il/judson/CmPdKm/,3,2,"Judson, 918 Judson Ave #920-2, Evanston, IL 60202",3208,,https://photos.zillowstatic.com/fp/2525a2db7695eb8918856b2029d2c3e0-p_e.jpg,1.609
https://www.zillow.com/homedetails/550-Elmwood-Ave-APT-1-Evanston-IL-60202/2111344613_zpid/,2,1,"550 Elmwood Ave APT 1, Evanston, IL 60202",1825,,https://photos.zillowstatic.com/fp/2d78921e5a3ebf9c346d5bfe9ebb6992-p_e.jpg,2.094
https://www.zillow.com/apartments/evanston-il/805-judson/5XjZHj/,2,1,"805 Judson Ave, Evanston, IL",2270,,https://photos.zillowstatic.com/fp/1c4661cc8fe5905688a0fea05fdbce46-p_e.jpg,1.765
https://www.zillow.com/b/1132-maple-ave-evanston-il-5XjMcK/,3,1,"1132 Maple Ave, Evanston, IL",2745,,https://photos.zillowstatic.com/fp/b2be2a669b5042a73a8af404e76aab29-p_e.jpg,1.415
https://www.zillow.com/homedetails/3133-Central-St-Evanston-IL-60201/3374730_zpid/,3,2,"3133 Central St, Evanston, IL 60201",3300,,https://photos.zillowstatic.com/fp/6c0153ed76a19dde2748958a37bad974-p_e.jpg,2.458
https://www.zillow.com/homedetails/1454-Oak-Ave-G-Evanston-IL-60201/2056466398_zpid/,1,1,"1454 Oak Ave #G, Evanston, IL 60201",1625,,https://photos.zillowstatic.com/fp/3dcd0ebe7cb99484cd5ad91b4811d36d-p_e.jpg,1.116
https://www.zillow.com/homedetails/944-Asbury-Ave-Evanston-IL-60202/2062357275_zpid/,0,1,"944 Asbury Ave, Evanston, IL 60202",1195,600,https://photos.zillowstatic.com/fp/297194a4fca2783873e084dbe96562e5-p_e.jpg,1.717
https://www.zillow.com/apartments/evanston-il/2146-sherman-ave./5fvrYP/,2,1,"2146 Sherman Ave, Evanston, IL",2495,,https://photos.zillowstatic.com/fp/59f10e55d1ab1035b29cb95015049d32-p_e.jpg,0.357
https://www.zillow.com/apartments/evanston-il/716-20-clark-st./5Xy7Jc/,2,1,"716 Clark St, Evanston, IL",2900,,https://photos.zillowstatic.com/fp/f6d01864b0839fde5c170001a660abf4-p_e.jpg,0.631
https://www.zillow.com/apartments/evanston-il/716-20-clark-st./5Xy7Jc/,3,1,"716 Clark St, Evanston, IL",3250,,https://photos.zillowstatic.com/fp/f6d01864b0839fde5c170001a660abf4-p_e.jpg,0.631
https://www.zillow.com/apartments/evanston-il/716-20-clark-st./5Xy7Jc/,4,1,"716 Clark St, Evanston, IL",3995,,https://photos.zillowstatic.com/fp/f6d01864b0839fde5c170001a660abf4-p_e.jpg,0.631
https://www.zillow.com/homedetails/943-945-Judson-Ave-45-1-Evanston-IL-60202/351232797_zpid/,2,1,"943-945 Judson Ave #45-1, Evanston, IL 60202",2595,,https://photos.zillowstatic.com/fp/a9cc9c8dcd895a2f3340dcffaab453f4-p_e.jpg,1.875
https://www.zillow.com/homedetails/1011-Howard-St-ID1032511P-Evanston-IL-60202/450851470_zpid/,2,1,"1011 Howard St #Id1032511p, Evanston, IL 60202",2049,,https://photos.zillowstatic.com/fp/529530899fb156d0ba7745589c14082b-p_e.jpg,2.712
https://www.zillow.com/homedetails/230-Elmwood-Ave-APT-1S-Evanston-IL-60202/2090712014_zpid/,2,1,"230 Elmwood Ave APT 1S, Evanston, IL 60202",1795,,https://photos.zillowstatic.com/fp/4896df23e0f5b5cc8742c0f3dcb2e9a1-p_e.jpg,2.483
https://www.zillow.com/apartments/evanston-il/1703-13-ridge-ave./Cm55Tr/,3,1,"1703 Ridge Ave, Evanston, IL",2850,,https://photos.zillowstatic.com/fp/4fdc737f1eb3189df58b129e0f065b12-p_e.jpg,0.911
https://www.zillow.com/apartments/evanston-il/1703-13-ridge-ave./Cm55Tr/,4,1,"1703 Ridge Ave, Evanston, IL",2950,,https://photos.zillowstatic.com/fp/4fdc737f1eb3189df58b129e0f065b12-p_e.jpg,0.911
https://www.zillow.com/apartments/evanston-il/sure-man-llc/ChHtj7/,1,1,"834-38 Sherman Ave, Evanston, IL",1300,,https://photos.zillowstatic.com/fp/99cbdd77817d9d9cf4ed75fbb84ce533-p_e.jpg,2.311
https://www.zillow.com/homedetails/1001-W-Howard-St-ID1032507P-Evanston-IL-60202/450862378_zpid/,2,1,"1001 W Howard St #Id1032507p, Evanston, IL 60202",1766,,https://photos.zillowstatic.com/fp/e78ea5cd58be1a8228695e7c43dcead5-p_e.jpg,2.691
https://www.zillow.com/homedetails/1133-Maple-Ave-2-Evanston-IL-60202/463118920_zpid/,3,1,"1133 Maple Ave #2, Evanston, IL 60202",2745,1000,https://photos.zillowstatic.com/fp/7919544a4588144b39c23df09832200f-p_e.jpg,1.426
https://www.zillow.com/homedetails/301-Elmwood-Ave-APT-1S-Evanston-IL-60202/2101081918_zpid/,2,1,"301 Elmwood Ave APT 1S, Evanston, IL 60202",1850,1000,https://photos.zillowstatic.com/fp/1267ac46fa76a5b2225b0abd3bb2d295-p_e.jpg,2.423
https://www.zillow.com/homedetails/408-Ridge-Ave-Evanston-IL-60202/2100909274_zpid/,0,1,"408 Ridge Ave, Evanston, IL 60202",1899,,https://photos.zillowstatic.com/fp/d5c36e4910fa982283085a7a8165b00a-p_e.jpg,2.339
https://www.zillow.com/homedetails/1414-Elmwood-Ave-APT-2B-Evanston-IL-60201/80812511_zpid/,2,2,"1414 Elmwood Ave APT 2B, Evanston, IL 60201",2850,1000,https://photos.zillowstatic.com/fp/15eca1d0401a89d59004c0e1fae183cc-p_e.jpg,1.104
https://www.zillow.com/b/optima-horizons-evanston-il-5XjSPx/,1,1,"800 Elgin Rd, Evanston, IL",2350,,https://photos.zillowstatic.com/fp/d2b6bed3991f6d46511cb1134ab18f67-p_e.jpg,0.625
https://www.zillow.com/b/optima-horizons-evanston-il-5XjSPx/,2,1,"800 Elgin Rd, Evanston, IL",3500,,https://photos.zillowstatic.com/fp/d2b6bed3991f6d46511cb1134ab18f67-p_e.jpg,0.625
https://www.zillow.com/homedetails/1327-Washington-St-2-Evanston-IL-60202/2078514118_zpid/,2,1,"1327 Washington St #2, Evanston, IL 60202",2150,1000,https://photos.zillowstatic.com/fp/12a264da03c34e17af0906b813a258f5-p_e.jpg,1.898
https://www.zillow.com/homedetails/147-Dodge-Ave-APT-2-Evanston-IL-60202/451113609_zpid/,3,2,"147 Dodge Ave APT 2, Evanston, IL 60202",3195,1540,https://photos.zillowstatic.com/fp/5336c0b6a3dcffab7b3ff3c4ae24944f-p_e.jpg,2.83
https://www.zillow.com/homedetails/710-Oakton-St-APT-306-Evanston-IL-60202/58358216_zpid/,2,2,"710 Oakton St APT 306, Evanston, IL 60202",2400,1068,https://photos.zillowstatic.com/fp/ba1ac786c4fb3d89bb488d34b3b7ce60-p_e.jpg,2.207
https://www.zillow.com/homedetails/1720-N-Maple-St-1040-Evanston-IL-60201/463026111_zpid/,2,2,"1720 N Maple St #1040, Evanston, IL 60201",3600,,https://photos.zillowstatic.com/fp/3661350c53b2d9f4901c5e77af33b00c-p_e.jpg,1.197
https://www.zillow.com/homedetails/1406-Brummel-St-1W-Evanston-IL-60202/462951931_zpid/,2,1,"1406 Brummel St #1W, Evanston, IL 60202",1700,1000,https://photos.zillowstatic.com/fp/06a6cfbdc033f2544b03c0eb786e4b85-p_e.jpg,2.678
https://www.zillow.com/homedetails/825-Ridge-Ave-206-Evanston-IL-60202/450217669_zpid/,2,2,"825 Ridge Ave #206, Evanston, IL 60202",2150,,https://photos.zillowstatic.com/fp/480e384960cefa49c914f931c0461975-p_e.jpg,1.806
https://www.zillow.com/homedetails/1128-Florence-Ave-1E-Evanston-IL-60202/2078360989_zpid/,2,2,"1128 Florence Ave #1E, Evanston, IL 60202",6000,1800,https://photos.zillowstatic.com/fp/313fa41947a62e8c87f13397a13c696d-p_e.jpg,1.67
https://www.zillow.com/homedetails/536-Sheridan-Rd-A-Evanston-IL-60202/462755451_zpid/,3,1,"536 Sheridan Rd #A, Evanston, IL 60202",2950,1850,https://photos.zillowstatic.com/fp/f8ee7b0b53e1ad4184c59bd2d4dcbed8-p_e.jpg,2.083
https://www.zillow.com/homedetails/777-Hinman-Ave-APT-33-Evanston-IL-60202/2081829266_zpid/,2,2,"777 Hinman Ave APT 33, Evanston, IL 60202",2500,905,https://photos.zillowstatic.com/fp/d94f25ce8844a3097ff3c12d7048cb2e-p_e.jpg,1.797
https://www.zillow.com/homedetails/2040-Sherman-Ave-APT-3C-Evanston-IL-60201/3563617_zpid/,2,1,"2040 Sherman Ave APT 3C, Evanston, IL 60201",2400,1050,https://photos.zillowstatic.com/fp/776e413634c33121fa637a316d5492c5-p_e.jpg,0.398
https://www.zillow.com/b/1926-sherman-ave-evanston-il-BPb2Bs/,3,1,"1926 Sherman Ave, Evanston, IL",3075,,https://photos.zillowstatic.com/fp/cf552ed550de1c105c23d89f0c6426e8-p_e.jpg,0.485
https://www.zillow.com/homedetails/1020-Austin-St-APT-1-Evanston-IL-60202/2105831360_zpid/,4,2,"1020 Austin St APT 1, Evanston, IL 60202",3800,2400,https://photos.zillowstatic.com/fp/f4e03862f8cc086293b6bc0a23a6defe-p_e.jpg,2.324
https://www.zillow.com/homedetails/141-Asbury-Ave-APT-3S-Evanston-IL-60202/54531692_zpid/,2,2,"141 Asbury Ave APT 3S, Evanston, IL 60202",1750,1000,https://photos.zillowstatic.com/fp/ac6f3e3bd56e809879c6a1ce709a5107-p_e.jpg,2.649
https://www.zillow.com/homedetails/1111-Pitner-Ave-2-Evanston-IL-60202/458694540_zpid/,3,1,"1111 Pitner Ave #2, Evanston, IL 60202",3750,1100,https://photos.zillowstatic.com/fp/b5d94714929379707fb97d7946af3ef4-p_e.jpg,2.058
https://www.zillow.com/b/340-ridge-ave-evanston-il-5j6ktZ/,2,1,"340 Ridge Ave, Evanston, IL",1800,,https://photos.zillowstatic.com/fp/352011f3889b1c5f4b15fdb0261b06d7-p_e.jpg,2.391
https://www.zillow.com/homedetails/831-Mulford-St-Evanston-IL-60202/2080598857_zpid/,2,1,"831 Mulford St, Evanston, IL 60202",1900,1075,https://photos.zillowstatic.com/fp/6fb2d771608d4eec31215d7cf9af8a17-p_e.jpg,2.437
https://www.zillow.com/b/1228-oak-ave-evanston-il-9HwDFj/,1,1,"1228 Oak Ave, Evanston, IL",1750,,https://photos.zillowstatic.com/fp/4eacf4585768832180ee4e8859f2990d-p_e.jpg,1.352
https://www.zillow.com/b/1228-oak-ave-evanston-il-9HwDFj/,2,1,"1228 Oak Ave, Evanston, IL",2200,,https://photos.zillowstatic.com/fp/4eacf4585768832180ee4e8859f2990d-p_e.jpg,1.352
https://www.zillow.com/homedetails/2144-Ashland-Ave-STE-3-Evanston-IL-60201/2083187755_zpid/,1,1,"2144 Ashland Ave Ste 3, Evanston, IL 60201",2350,1150,https://photos.zillowstatic.com/fp/e2e04e5fdf937b1a89051766ba29ab63-p_e.jpg,0.993
https://www.zillow.com/homedetails/1512-Dempster-St-Evanston-IL-60202/2068604044_zpid/,3,1,"1512 Dempster St, Evanston, IL 60202",2300,,https://photos.zillowstatic.com/fp/0e1acbca8f12e14654cf2dbe92ec0f8e-p_e.jpg,1.504
https://www.zillow.com/homedetails/800-Judson-Ave-2-Evanston-IL-60202/462747396_zpid/,3,2,"800 Judson Ave #2, Evanston, IL 60202",2445,1000,https://photos.zillowstatic.com/fp/3374815fac3ecd91c7afe95b101baa9d-p_e.jpg,1.769
https://www.zillow.com/b/2211-maple-ave-evanston-il-5fvrgz/,1,1,"2211 Maple Ave, Evanston, IL",2599,,https://photos.zillowstatic.com/fp/35a4d3e174d3af833aacfab428dda3d9-p_e.jpg,0.461
https://www.zillow.com/b/2211-maple-ave-evanston-il-5fvrgz/,3,1,"2211 Maple Ave, Evanston, IL",4899,,https://photos.zillowstatic.com/fp/35a4d3e174d3af833aacfab428dda3d9-p_e.jpg,0.461
https://www.zillow.com/homedetails/1911-Colfax-St-Evanston-IL-60201/3517278_zpid/,4,3,"1911 Colfax St, Evanston, IL 60201",5600,,https://photos.zillowstatic.com/fp/e79aa6a6f0c8da22f6a7ee9efe02fe2d-p_e.jpg,1.254
https://www.zillow.com/homedetails/1940-Jackson-Ave-F1-Evanston-IL-60201/440378499_zpid/,2,1,"1940 Jackson Ave #F1, Evanston, IL 60201",2400,800,https://photos.zillowstatic.com/fp/8134aeff2690b9b6ffd6a6045daf528c-p_e.jpg,0.97
https://www.zillow.com/homedetails/900-Washington-St-2B-Evanston-IL-60202/2082685821_zpid/,3,2,"900 Washington St #2B, Evanston, IL 60202",2400,1500,https://photos.zillowstatic.com/fp/96b4a14c2e15398fe0a2486303cec3d6-p_e.jpg,1.818
https://www.zillow.com/homedetails/811-Chicago-Ave-Evanston-IL-60202/49916303_zpid/,2,2,"811 Chicago Ave, Evanston, IL 60202",3250,1200,https://photos.zillowstatic.com/fp/e37ef8a2b154822f2a87d1929d9e44d7-p_e.jpg,1.766
https://www.zillow.com/homedetails/1236-Chicago-Ave-APT-301-Evanston-IL-60202/63691688_zpid/,2,1,"1236 Chicago Ave APT 301, Evanston, IL 60202",2995,1200,https://photos.zillowstatic.com/fp/e1f1460722045bc0cd3ad62b0586af10-p_e.jpg,1.242
https://www.zillow.com/homedetails/1122-Sherman-Ave-UNIT-2-Evanston-IL-60202/462069835_zpid/,3,1,"1122 Sherman Ave Unit 2, Evanston, IL 60202",2900,1040,https://photos.zillowstatic.com/fp/00f746fc04650209f4443e62efcc599d-p_e.jpg,1.395
https://www.zillow.com/homedetails/739-W-Brummel-St-3-Evanston-IL-60202/462771989_zpid/,3,2,"739 W Brummel St #3, Evanston, IL 60202",2700,2000,https://photos.zillowstatic.com/fp/1b8f3aadc9c7ba86395e3f046597aed2-p_e.jpg,2.541
https://www.zillow.com/homedetails/929-Washington-St-Evanston-IL-60202/3566199_zpid/,2,2,"929 Washington St, Evanston, IL 60202",2600,1100,https://photos.zillowstatic.com/fp/c30980dbd0ba8883971cc3220df2cfa4-p_e.jpg,1.79
https://www.zillow.com/homedetails/701-Oakton-St-APT-3-Evanston-IL-60202/2114255532_zpid/,1,1,"701 Oakton St APT 3, Evanston, IL 60202",1400,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=42.02684020996094,-87.68062591552734&key=AIzaSyBWYJWCA8FNMQvSe_k3LKfDGJaEgdKwsco&signature=n-SaNCYIXJXJolSValh7D-52dOI=",2.164
https://www.zillow.com/homedetails/2018-Lake-St-APT-2-Evanston-IL-60201/455634383_zpid/,3,2,"2018 Lake St APT 2, Evanston, IL 60201",3600,1600,https://photos.zillowstatic.com/fp/644c4b92a3850528e9a773ddcab0b6f2-p_e.jpg,1.664
https://www.zillow.com/homedetails/810-Colfax-St-Evanston-IL-60201/3563305_zpid/,4,2,"810 Colfax St, Evanston, IL 60201",5500,1815,https://photos.zillowstatic.com/fp/cc184bca24801d7f9486444c3da9e06c-p_e.jpg,0.396
https://www.zillow.com/homedetails/2203-Central-St-UNIT-2-Evanston-IL-60201/3376245_zpid/,2,1,"2203 Central St Unit 2, Evanston, IL 60201",2150,1050,https://photos.zillowstatic.com/fp/de2c9ce4f0badbfbbf8afcc9d8c51d79-p_e.jpg,1.523
https://www.zillow.com/homedetails/114-South-Blvd-APT-2-Evanston-IL-60202/351458051_zpid/,3,2,"114 South Blvd APT 2, Evanston, IL 60202",4000,1500,https://photos.zillowstatic.com/fp/9bea2f514d62c27df343049cf61cb096-p_e.jpg,2.151
https://www.zillow.com/homedetails/804-Elmwood-Ave-APT-3S-Evanston-IL-60202/2102596190_zpid/,1,1,"804 Elmwood Ave APT 3S, Evanston, IL 60202",1595,900,https://photos.zillowstatic.com/fp/96b4a14c2e15398fe0a2486303cec3d6-p_e.jpg,1.82
